-----------------------------------------------------------
Server listening on 9002 (test #1)
-----------------------------------------------------------
Accepted connection from 10.113.0.2, port 45877
[  6] local 10.113.0.1 port 9002 connected to 10.113.0.2 port 41236
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  6] 254.00-255.00 sec   120 KBytes   984 Kbits/sec  1.209 ms  1302/1387 (94%)  
[  6] 255.00-256.00 sec   119 KBytes   973 Kbits/sec  0.290 ms  1286/1370 (94%)  
[  6] 256.00-257.00 sec   120 KBytes   984 Kbits/sec  0.290 ms  1302/1387 (94%)  
[  6] 257.00-258.00 sec   120 KBytes   985 Kbits/sec  0.291 ms  1300/1385 (94%)  
[  6] 258.00-259.00 sec   120 KBytes   985 Kbits/sec  0.348 ms  1302/1387 (94%)  
[  6] 259.00-260.00 sec   119 KBytes   973 Kbits/sec  0.964 ms  1284/1368 (94%)  
[  6] 260.00-261.00 sec   120 KBytes   985 Kbits/sec  0.314 ms  1304/1389 (94%)  
[  6] 261.00-262.00 sec   120 KBytes   985 Kbits/sec  0.820 ms  1300/1385 (94%)  
[  6] 262.00-263.00 sec   119 KBytes   973 Kbits/sec  0.309 ms  1286/1370 (94%)  
[  6] 263.00-264.00 sec   120 KBytes   985 Kbits/sec  0.338 ms  1302/1387 (94%)  
[  6] 264.00-265.00 sec   120 KBytes   984 Kbits/sec  0.795 ms  1302/1387 (94%)  
[  6] 265.00-266.00 sec   119 KBytes   974 Kbits/sec  0.243 ms  1285/1369 (94%)  
[  6] 266.00-267.00 sec   120 KBytes   985 Kbits/sec  0.527 ms  1301/1386 (94%)  
[  6] 267.00-268.00 sec   120 KBytes   985 Kbits/sec  0.246 ms  1302/1387 (94%)  
[  6] 268.00-269.00 sec   119 KBytes   973 Kbits/sec  0.251 ms  1286/1370 (94%)  
[  6] 269.00-270.00 sec   120 KBytes   982 Kbits/sec  0.313 ms  1301/1386 (94%)  
[  6] 270.00-271.00 sec   120 KBytes   987 Kbits/sec  0.288 ms  1300/1385 (94%)  
[  6] 271.00-272.00 sec   119 KBytes   973 Kbits/sec  0.161 ms  1286/1370 (94%)  
[  6] 272.00-273.00 sec   120 KBytes   985 Kbits/sec  0.185 ms  1301/1386 (94%)  
[  6] 273.00-274.00 sec   120 KBytes   985 Kbits/sec  0.184 ms  1301/1386 (94%)  
[  6] 274.00-275.00 sec   120 KBytes   984 Kbits/sec  0.603 ms  1302/1387 (94%)  
[  6] 275.00-276.00 sec   119 KBytes   973 Kbits/sec  0.231 ms  1286/1370 (94%)  
[  6] 276.00-277.00 sec   120 KBytes   985 Kbits/sec  0.226 ms  1302/1387 (94%)  
[  6] 277.00-278.00 sec   120 KBytes   985 Kbits/sec  0.160 ms  1302/1387 (94%)  
[  6] 278.00-279.00 sec   119 KBytes   973 Kbits/sec  0.188 ms  1286/1370 (94%)  
[  6] 279.00-280.00 sec   120 KBytes   985 Kbits/sec  0.581 ms  1300/1385 (94%)  
[  6] 280.00-281.00 sec   120 KBytes   984 Kbits/sec  0.232 ms  1303/1388 (94%)  
[  6] 281.00-282.00 sec   119 KBytes   973 Kbits/sec  0.328 ms  1285/1369 (94%)  
[  6] 282.00-283.00 sec   120 KBytes   984 Kbits/sec  0.242 ms  1302/1387 (94%)  
[  6] 283.00-284.00 sec   120 KBytes   985 Kbits/sec  0.194 ms  1302/1387 (94%)  
[  6] 284.00-285.00 sec   119 KBytes   973 Kbits/sec  1.043 ms  1285/1369 (94%)  
[  6] 285.00-286.00 sec   120 KBytes   984 Kbits/sec  0.217 ms  1302/1387 (94%)  
[  6] 286.00-287.00 sec   120 KBytes   985 Kbits/sec  0.802 ms  1301/1386 (94%)  
[  6] 287.00-288.00 sec   119 KBytes   973 Kbits/sec  0.148 ms  1286/1370 (94%)  
[  6] 288.00-289.00 sec   120 KBytes   984 Kbits/sec  0.245 ms  1302/1387 (94%)  
[  6] 289.00-290.00 sec   120 KBytes   985 Kbits/sec  0.650 ms  1297/1382 (94%)  
[  6] 290.00-291.00 sec   119 KBytes   973 Kbits/sec  0.315 ms  1289/1373 (94%)  
[  6] 291.00-292.00 sec   120 KBytes   985 Kbits/sec  0.302 ms  1302/1387 (94%)  
[  6] 292.00-293.00 sec   120 KBytes   985 Kbits/sec  0.146 ms  1302/1387 (94%)  
[  6] 293.00-294.00 sec   120 KBytes   985 Kbits/sec  0.183 ms  1300/1385 (94%)  
[  6] 294.00-295.00 sec   120 KBytes   982 Kbits/sec  0.616 ms  1302/1387 (94%)  
[  6] 295.00-296.00 sec   119 KBytes   976 Kbits/sec  0.169 ms  1285/1369 (94%)  
[  6] 296.00-297.00 sec   120 KBytes   985 Kbits/sec  0.424 ms  1303/1388 (94%)  
[  6] 297.00-298.00 sec   119 KBytes   973 Kbits/sec  0.248 ms  1286/1370 (94%)  
[  6] 298.00-299.00 sec   120 KBytes   984 Kbits/sec  0.292 ms  1298/1383 (94%)  
[  6] 299.00-300.00 sec   119 KBytes   970 Kbits/sec  1.007 ms  1287/1371 (94%)  
[  6] 300.00-301.00 sec   120 KBytes   988 Kbits/sec  0.383 ms  1304/1389 (94%)  
[  6] 301.00-302.00 sec   120 KBytes   985 Kbits/sec  0.553 ms  1300/1385 (94%)  
[  6] 302.00-303.00 sec   120 KBytes   985 Kbits/sec  0.200 ms  1301/1386 (94%)  
[  6] 303.00-304.00 sec   119 KBytes   973 Kbits/sec  0.202 ms  1287/1371 (94%)  
[  6] 304.00-305.00 sec   120 KBytes   983 Kbits/sec  0.706 ms  1300/1385 (94%)  
[  6] 305.00-306.00 sec   120 KBytes   986 Kbits/sec  0.136 ms  1303/1388 (94%)  
[  6] 306.00-307.00 sec   119 KBytes   973 Kbits/sec  0.448 ms  1283/1367 (94%)  
[  6] 307.00-308.00 sec   120 KBytes   985 Kbits/sec  0.301 ms  1302/1387 (94%)  
[  6] 308.00-309.00 sec   120 KBytes   984 Kbits/sec  0.153 ms  1302/1387 (94%)  
[  6] 309.00-310.00 sec   120 KBytes   985 Kbits/sec  3.164 ms  1297/1382 (94%)  
[  6] 310.00-311.00 sec   119 KBytes   972 Kbits/sec  0.202 ms  1289/1373 (94%)  
[  6] 311.00-312.00 sec   120 KBytes   985 Kbits/sec  0.543 ms  1303/1388 (94%)  
[  6] 312.00-313.00 sec   120 KBytes   985 Kbits/sec  0.203 ms  1301/1386 (94%)  
[  6] 313.00-314.00 sec   119 KBytes   973 Kbits/sec  0.136 ms  1286/1370 (94%)  
[  6] 314.00-315.00 sec   120 KBytes   984 Kbits/sec  0.172 ms  1300/1385 (94%)  
[  6] 315.00-316.00 sec   120 KBytes   986 Kbits/sec  0.132 ms  1302/1387 (94%)  
[  6] 316.00-317.00 sec   119 KBytes   973 Kbits/sec  0.612 ms  1287/1371 (94%)  
[  6] 317.00-318.00 sec   120 KBytes   985 Kbits/sec  0.226 ms  1301/1386 (94%)  
[  6] 318.00-319.00 sec   120 KBytes   985 Kbits/sec  0.226 ms  1301/1386 (94%)  
[  6] 319.00-320.00 sec   119 KBytes   973 Kbits/sec  1.827 ms  1287/1371 (94%)  
[  6] 320.00-321.00 sec   120 KBytes   985 Kbits/sec  0.239 ms  1302/1387 (94%)  
[  6] 321.00-322.00 sec   120 KBytes   985 Kbits/sec  0.225 ms  1301/1386 (94%)  
[  6] 322.00-323.00 sec   120 KBytes   984 Kbits/sec  0.397 ms  1301/1386 (94%)  
[  6] 323.00-324.00 sec   119 KBytes   973 Kbits/sec  0.375 ms  1284/1368 (94%)  
[  6] 324.00-325.00 sec   120 KBytes   984 Kbits/sec  0.942 ms  1304/1389 (94%)  
[  6] 325.00-326.00 sec   119 KBytes   974 Kbits/sec  0.276 ms  1286/1370 (94%)  
[  6] 326.00-327.00 sec   120 KBytes   984 Kbits/sec  0.354 ms  1300/1385 (94%)  
[  6] 327.00-328.00 sec   120 KBytes   985 Kbits/sec  0.200 ms  1301/1386 (94%)  
[  6] 328.00-329.00 sec   120 KBytes   985 Kbits/sec  0.164 ms  1303/1388 (94%)  
[  6] 329.00-330.00 sec   119 KBytes   973 Kbits/sec  0.472 ms  1285/1369 (94%)  
[  6] 330.00-331.00 sec   120 KBytes   985 Kbits/sec  0.272 ms  1301/1386 (94%)  
[  6] 331.00-332.00 sec   120 KBytes   985 Kbits/sec  0.317 ms  1302/1387 (94%)  
[  6] 332.00-333.00 sec   119 KBytes   973 Kbits/sec  0.198 ms  1286/1370 (94%)  
[  6] 333.00-334.00 sec   120 KBytes   984 Kbits/sec  0.234 ms  1300/1385 (94%)  
[  6] 334.00-335.00 sec   119 KBytes   972 Kbits/sec  0.293 ms  1286/1370 (94%)  
[  6] 335.00-336.00 sec   120 KBytes   985 Kbits/sec  0.313 ms  1303/1388 (94%)  
[  6] 336.00-337.00 sec   120 KBytes   985 Kbits/sec  0.369 ms  1301/1386 (94%)  
[  6] 337.00-338.00 sec   120 KBytes   985 Kbits/sec  0.144 ms  1301/1386 (94%)  
[  6] 338.00-339.00 sec   119 KBytes   973 Kbits/sec  0.164 ms  1284/1368 (94%)  
[  6] 339.00-340.00 sec   120 KBytes   985 Kbits/sec  0.566 ms  1303/1388 (94%)  
[  6] 340.00-341.00 sec   120 KBytes   983 Kbits/sec  0.320 ms  1302/1387 (94%)  
[  6] 341.00-342.00 sec   120 KBytes   986 Kbits/sec  0.385 ms  1303/1388 (94%)  
[  6] 342.00-343.00 sec   119 KBytes   973 Kbits/sec  0.534 ms  1285/1369 (94%)  
[  6] 343.00-344.00 sec   120 KBytes   985 Kbits/sec  0.189 ms  1302/1387 (94%)  
[  6] 344.00-345.00 sec   120 KBytes   983 Kbits/sec  0.669 ms  1300/1385 (94%)  
[  6] 345.00-346.00 sec   119 KBytes   974 Kbits/sec  0.498 ms  1286/1370 (94%)  
[  6] 346.00-347.00 sec   120 KBytes   985 Kbits/sec  0.225 ms  1302/1387 (94%)  
[  6] 347.00-348.00 sec   120 KBytes   984 Kbits/sec  0.189 ms  1301/1386 (94%)  
[  6] 348.00-349.00 sec   119 KBytes   973 Kbits/sec  0.198 ms  1285/1369 (94%)  
[  6] 349.00-350.00 sec   120 KBytes   985 Kbits/sec  0.316 ms  1302/1387 (94%)  
[  6] 350.00-351.00 sec   120 KBytes   984 Kbits/sec  0.236 ms  1302/1387 (94%)  
[  6] 351.00-352.00 sec   119 KBytes   974 Kbits/sec  0.453 ms  1286/1370 (94%)  
[  6] 352.00-353.00 sec   120 KBytes   984 Kbits/sec  0.195 ms  1300/1385 (94%)  
[  6] 353.00-354.00 sec   120 KBytes   985 Kbits/sec  0.415 ms  1302/1387 (94%)  
[  6] 354.00-355.00 sec   119 KBytes   973 Kbits/sec  0.540 ms  1287/1371 (94%)  
[  6] 355.00-356.00 sec   120 KBytes   984 Kbits/sec  0.243 ms  1300/1385 (94%)  
[  6] 356.00-357.00 sec   120 KBytes   985 Kbits/sec  0.599 ms  1300/1385 (94%)  
[  6] 357.00-358.00 sec   120 KBytes   985 Kbits/sec  0.130 ms  1303/1388 (94%)  
[  6] 358.00-359.00 sec   119 KBytes   973 Kbits/sec  0.144 ms  1286/1370 (94%)  
[  6] 359.00-360.00 sec   120 KBytes   985 Kbits/sec  1.031 ms  1301/1386 (94%)  
[  6] 360.00-361.00 sec   120 KBytes   985 Kbits/sec  0.579 ms  1302/1387 (94%)  
[  6] 361.00-362.00 sec   119 KBytes   973 Kbits/sec  0.506 ms  1286/1370 (94%)  
[  6] 362.00-363.00 sec   120 KBytes   985 Kbits/sec  0.152 ms  1301/1386 (94%)  
[  6] 363.00-364.00 sec   120 KBytes   985 Kbits/sec  0.225 ms  1301/1386 (94%)  
[  6] 364.00-365.00 sec   119 KBytes   973 Kbits/sec  1.048 ms  1284/1368 (94%)  
[  6] 365.00-366.00 sec   120 KBytes   985 Kbits/sec  0.468 ms  1304/1389 (94%)  
[  6] 366.00-367.00 sec   120 KBytes   985 Kbits/sec  0.571 ms  1302/1387 (94%)  
[  6] 367.00-368.00 sec   119 KBytes   973 Kbits/sec  0.230 ms  1284/1368 (94%)  
[  6] 368.00-369.00 sec   120 KBytes   985 Kbits/sec  0.258 ms  1302/1387 (94%)  
[  6] 369.00-370.00 sec   120 KBytes   984 Kbits/sec  0.310 ms  1303/1388 (94%)  
[  6] 370.00-371.00 sec   119 KBytes   973 Kbits/sec  0.203 ms  1285/1369 (94%)  
[  6] 371.00-372.00 sec   120 KBytes   985 Kbits/sec  0.208 ms  1300/1385 (94%)  
[  6] 372.00-373.00 sec   120 KBytes   985 Kbits/sec  0.367 ms  1303/1388 (94%)  
[  6] 373.00-374.00 sec   119 KBytes   973 Kbits/sec  0.176 ms  1285/1369 (94%)  
[  6] 374.00-375.00 sec   120 KBytes   984 Kbits/sec  0.525 ms  1302/1387 (94%)  
[  6] 375.00-376.00 sec   120 KBytes   985 Kbits/sec  0.156 ms  1302/1387 (94%)  
[  6] 376.00-377.00 sec   119 KBytes   973 Kbits/sec  0.324 ms  1286/1370 (94%)  
[  6] 377.00-378.00 sec   120 KBytes   985 Kbits/sec  0.296 ms  1300/1385 (94%)  
[  6] 378.00-379.00 sec   120 KBytes   985 Kbits/sec  0.411 ms  1302/1387 (94%)  
[  6] 379.00-380.00 sec   120 KBytes   985 Kbits/sec  0.923 ms  1302/1387 (94%)  
[  6] 380.00-381.00 sec   119 KBytes   973 Kbits/sec  0.311 ms  1286/1370 (94%)  
[  6] 381.00-382.00 sec   120 KBytes   985 Kbits/sec  0.436 ms  1300/1385 (94%)  
[  6] 382.00-383.00 sec   120 KBytes   984 Kbits/sec  0.141 ms  1301/1386 (94%)  
[  6] 383.00-384.00 sec   119 KBytes   973 Kbits/sec  0.344 ms  1285/1369 (94%)  
[  6] 384.00-385.00 sec   120 KBytes   985 Kbits/sec  0.751 ms  1304/1389 (94%)  
[  6] 385.00-386.00 sec   120 KBytes   985 Kbits/sec  1.502 ms  1298/1383 (94%)  
[  6] 386.00-387.00 sec   119 KBytes   973 Kbits/sec  0.394 ms  1288/1372 (94%)  
[  6] 387.00-388.00 sec   120 KBytes   984 Kbits/sec  0.225 ms  1302/1387 (94%)  
[  6] 388.00-389.00 sec   120 KBytes   985 Kbits/sec  0.182 ms  1299/1384 (94%)  
[  6] 389.00-390.00 sec   119 KBytes   972 Kbits/sec  1.125 ms  1288/1372 (94%)  
[  6] 390.00-391.00 sec   120 KBytes   985 Kbits/sec  0.581 ms  1302/1387 (94%)  
[  6] 391.00-392.00 sec   120 KBytes   984 Kbits/sec  0.274 ms  1299/1384 (94%)  
[  6] 392.00-393.00 sec   120 KBytes   985 Kbits/sec  0.153 ms  1303/1388 (94%)  
[  6] 393.00-394.00 sec   119 KBytes   973 Kbits/sec  0.130 ms  1285/1369 (94%)  
[  6] 394.00-395.00 sec   120 KBytes   984 Kbits/sec  0.577 ms  1301/1386 (94%)  
[  6] 395.00-396.00 sec   120 KBytes   985 Kbits/sec  0.179 ms  1303/1388 (94%)  
[  6] 396.00-397.00 sec   119 KBytes   973 Kbits/sec  0.345 ms  1284/1368 (94%)  
[  6] 397.00-398.00 sec   120 KBytes   984 Kbits/sec  0.207 ms  1303/1388 (94%)  
[  6] 398.00-399.00 sec   120 KBytes   985 Kbits/sec  0.168 ms  1301/1386 (94%)  
[  6] 399.00-400.00 sec   119 KBytes   972 Kbits/sec  0.743 ms  1286/1370 (94%)  
[  6] 400.00-401.00 sec   120 KBytes   986 Kbits/sec  0.192 ms  1302/1387 (94%)  
[  6] 401.00-402.00 sec   120 KBytes   985 Kbits/sec  0.543 ms  1302/1387 (94%)  
[  6] 402.00-403.00 sec   119 KBytes   973 Kbits/sec  0.164 ms  1285/1369 (94%)  
[  6] 403.00-404.00 sec   120 KBytes   985 Kbits/sec  0.206 ms  1301/1386 (94%)  
[  6] 404.00-405.00 sec   120 KBytes   985 Kbits/sec  0.528 ms  1296/1381 (94%)  
[  6] 405.00-406.00 sec   119 KBytes   972 Kbits/sec  0.229 ms  1292/1376 (94%)  
[  6] 406.00-407.00 sec   120 KBytes   985 Kbits/sec  0.282 ms  1301/1386 (94%)  
[  6] 407.00-408.00 sec   120 KBytes   984 Kbits/sec  0.178 ms  1302/1387 (94%)  
[  6] 408.00-409.00 sec   120 KBytes   985 Kbits/sec  0.205 ms  1302/1387 (94%)  
[  6] 409.00-410.00 sec   119 KBytes   970 Kbits/sec  0.641 ms  1284/1368 (94%)  
[  6] 410.00-411.00 sec   120 KBytes   988 Kbits/sec  0.623 ms  1303/1388 (94%)  
[  6] 411.00-412.00 sec   120 KBytes   984 Kbits/sec  0.211 ms  1301/1386 (94%)  
[  6] 412.00-413.00 sec   119 KBytes   974 Kbits/sec  0.271 ms  1286/1370 (94%)  
[  6] 413.00-414.00 sec   120 KBytes   985 Kbits/sec  0.231 ms  1298/1383 (94%)  
[  6] 414.00-415.00 sec   120 KBytes   983 Kbits/sec  0.649 ms  1304/1389 (94%)  
[  6] 415.00-416.00 sec   119 KBytes   974 Kbits/sec  0.178 ms  1286/1370 (94%)  
[  6] 416.00-417.00 sec   120 KBytes   985 Kbits/sec  0.310 ms  1302/1387 (94%)  
[  6] 417.00-418.00 sec   120 KBytes   984 Kbits/sec  0.209 ms  1300/1385 (94%)  
[  6] 418.00-419.00 sec   119 KBytes   973 Kbits/sec  0.195 ms  1287/1371 (94%)  
[  6] 419.00-420.00 sec   120 KBytes   983 Kbits/sec  1.373 ms  1294/1379 (94%)  
[  6] 420.00-421.00 sec   120 KBytes   987 Kbits/sec  0.353 ms  1309/1394 (94%)  
[  6] 421.00-422.00 sec   119 KBytes   973 Kbits/sec  0.289 ms  1286/1370 (94%)  
[  6] 422.00-423.00 sec   120 KBytes   985 Kbits/sec  0.421 ms  1301/1386 (94%)  
[  6] 423.00-424.00 sec   120 KBytes   985 Kbits/sec  0.156 ms  1301/1386 (94%)  
[  6] 424.00-425.00 sec   120 KBytes   985 Kbits/sec  1.432 ms  1302/1387 (94%)  
[  6] 425.00-426.00 sec   119 KBytes   973 Kbits/sec  0.289 ms  1286/1370 (94%)  
[  6] 426.00-427.00 sec   120 KBytes   985 Kbits/sec  0.350 ms  1302/1387 (94%)  
[  6] 427.00-428.00 sec   120 KBytes   985 Kbits/sec  0.228 ms  1300/1385 (94%)  
[  6] 428.00-429.00 sec   119 KBytes   973 Kbits/sec  0.165 ms  1287/1371 (94%)  
[  6] 429.00-430.00 sec   120 KBytes   985 Kbits/sec  0.559 ms  1299/1384 (94%)  
[  6] 430.00-431.00 sec   120 KBytes   984 Kbits/sec  0.277 ms  1302/1387 (94%)  
[  6] 431.00-432.00 sec   119 KBytes   974 Kbits/sec  0.207 ms  1286/1370 (94%)  
[  6] 432.00-433.00 sec   120 KBytes   985 Kbits/sec  0.129 ms  1301/1386 (94%)  
[  6] 433.00-434.00 sec   120 KBytes   985 Kbits/sec  0.198 ms  1303/1388 (94%)  
[  6] 434.00-435.00 sec   119 KBytes   973 Kbits/sec  0.503 ms  1285/1369 (94%)  
[  6] 435.00-436.00 sec   120 KBytes   984 Kbits/sec  0.219 ms  1303/1388 (94%)  
[  6] 436.00-437.00 sec   120 KBytes   985 Kbits/sec  0.667 ms  1300/1385 (94%)  
[  6] 437.00-438.00 sec   119 KBytes   973 Kbits/sec  0.190 ms  1286/1370 (94%)  
[  6] 438.00-439.00 sec   120 KBytes   985 Kbits/sec  0.314 ms  1302/1387 (94%)  
[  6] 439.00-440.00 sec   120 KBytes   984 Kbits/sec  0.756 ms  1300/1385 (94%)  
[  6] 440.00-441.00 sec   120 KBytes   985 Kbits/sec  0.239 ms  1302/1387 (94%)  
[  6] 441.00-442.00 sec   119 KBytes   973 Kbits/sec  0.253 ms  1283/1367 (94%)  
[  6] 442.00-443.00 sec   120 KBytes   985 Kbits/sec  0.262 ms  1305/1390 (94%)  
[  6] 443.00-444.00 sec   120 KBytes   985 Kbits/sec  0.222 ms  1301/1386 (94%)  
[  6] 444.00-445.00 sec   119 KBytes   973 Kbits/sec  1.142 ms  1285/1369 (94%)  
[  6] 445.00-446.00 sec   120 KBytes   985 Kbits/sec  0.220 ms  1302/1387 (94%)  
[  6] 446.00-447.00 sec   120 KBytes   985 Kbits/sec  0.802 ms  1301/1386 (94%)  
[  6] 447.00-448.00 sec   119 KBytes   973 Kbits/sec  0.276 ms  1287/1371 (94%)  
[  6] 448.00-449.00 sec   120 KBytes   985 Kbits/sec  0.434 ms  1301/1386 (94%)  
[  6] 449.00-450.00 sec   120 KBytes   985 Kbits/sec  0.233 ms  1301/1386 (94%)  
[  6] 450.00-451.00 sec   119 KBytes   973 Kbits/sec  0.237 ms  1287/1371 (94%)  
[  6] 451.00-452.00 sec   120 KBytes   985 Kbits/sec  0.245 ms  1301/1386 (94%)  
[  6] 452.00-453.00 sec   120 KBytes   985 Kbits/sec  0.232 ms  1302/1387 (94%)  
[  6] 453.00-454.00 sec   119 KBytes   973 Kbits/sec  0.222 ms  1286/1370 (94%)  
[  6] 454.00-455.00 sec   120 KBytes   985 Kbits/sec  0.481 ms  1295/1380 (94%)  
[  6] 455.00-456.00 sec   120 KBytes   985 Kbits/sec  0.211 ms  1306/1391 (94%)  
[  6] 456.00-457.00 sec   120 KBytes   985 Kbits/sec  0.264 ms  1301/1386 (94%)  
[  6] 457.00-458.00 sec   119 KBytes   973 Kbits/sec  0.219 ms  1287/1371 (94%)  
[  6] 458.00-459.00 sec   120 KBytes   985 Kbits/sec  0.203 ms  1298/1383 (94%)  
[  6] 459.00-460.00 sec   119 KBytes   971 Kbits/sec  0.861 ms  1288/1372 (94%)  
[  6] 460.00-461.00 sec   120 KBytes   987 Kbits/sec  0.376 ms  1303/1388 (94%)  
[  6] 461.00-462.00 sec   120 KBytes   985 Kbits/sec  0.524 ms  1301/1386 (94%)  
[  6] 462.00-463.00 sec   120 KBytes   985 Kbits/sec  0.172 ms  1302/1387 (94%)  
[  6] 463.00-464.00 sec   119 KBytes   973 Kbits/sec  0.348 ms  1285/1369 (94%)  
[  6] 464.00-465.00 sec   120 KBytes   985 Kbits/sec  1.014 ms  1302/1387 (94%)  
[  6] 465.00-466.00 sec   120 KBytes   984 Kbits/sec  0.224 ms  1301/1386 (94%)  
[  6] 466.00-467.00 sec   119 KBytes   973 Kbits/sec  0.638 ms  1286/1370 (94%)  
[  6] 467.00-468.00 sec   120 KBytes   984 Kbits/sec  0.390 ms  1301/1386 (94%)  
[  6] 468.00-469.00 sec   120 KBytes   985 Kbits/sec  0.164 ms  1302/1387 (94%)  
[  6] 469.00-470.00 sec   119 KBytes   973 Kbits/sec  1.162 ms  1285/1369 (94%)  
[  6] 470.00-471.00 sec   120 KBytes   985 Kbits/sec  0.270 ms  1302/1387 (94%)  
[  6] 471.00-472.00 sec   120 KBytes   985 Kbits/sec  0.718 ms  1302/1387 (94%)  
[  6] 472.00-473.00 sec   120 KBytes   985 Kbits/sec  0.330 ms  1300/1385 (94%)  
[  6] 473.00-474.00 sec   119 KBytes   973 Kbits/sec  0.160 ms  1286/1370 (94%)  
[  6] 474.00-475.00 sec   120 KBytes   984 Kbits/sec  0.590 ms  1302/1387 (94%)  
[  6] 475.00-476.00 sec   120 KBytes   985 Kbits/sec  0.285 ms  1302/1387 (94%)  
[  6] 476.00-477.00 sec   119 KBytes   973 Kbits/sec  0.317 ms  1286/1370 (94%)  
[  6] 477.00-478.00 sec   120 KBytes   984 Kbits/sec  0.533 ms  1300/1385 (94%)  
[  6] 478.00-479.00 sec   120 KBytes   985 Kbits/sec  0.395 ms  1302/1387 (94%)  
[  6] 479.00-480.00 sec   119 KBytes   973 Kbits/sec  1.260 ms  1286/1370 (94%)  
[  6] 480.00-481.00 sec   120 KBytes   984 Kbits/sec  0.220 ms  1300/1385 (94%)  
[  6] 481.00-482.00 sec   120 KBytes   985 Kbits/sec  0.275 ms  1302/1387 (94%)  
[  6] 482.00-483.00 sec   119 KBytes   973 Kbits/sec  0.279 ms  1286/1370 (94%)  
[  6] 483.00-484.00 sec   120 KBytes   985 Kbits/sec  0.755 ms  1303/1388 (94%)  
[  6] 484.00-485.00 sec   120 KBytes   984 Kbits/sec  0.582 ms  1301/1386 (94%)  
[  6] 485.00-486.00 sec   119 KBytes   973 Kbits/sec  0.276 ms  1285/1369 (94%)  
[  6] 486.00-487.00 sec   120 KBytes   984 Kbits/sec  0.283 ms  1301/1386 (94%)  
[  6] 487.00-488.00 sec   120 KBytes   985 Kbits/sec  0.284 ms  1302/1387 (94%)  
[  6] 488.00-489.00 sec   120 KBytes   985 Kbits/sec  0.368 ms  1301/1386 (94%)  
[  6] 489.00-490.00 sec   119 KBytes   973 Kbits/sec  1.643 ms  1284/1368 (94%)  
[  6] 490.00-491.00 sec   120 KBytes   984 Kbits/sec  0.188 ms  1303/1388 (94%)  
[  6] 491.00-492.00 sec   120 KBytes   985 Kbits/sec  0.296 ms  1302/1387 (94%)  
[  6] 492.00-493.00 sec   119 KBytes   974 Kbits/sec  0.247 ms  1286/1370 (94%)  
[  6] 493.00-494.00 sec   120 KBytes   985 Kbits/sec  0.228 ms  1302/1387 (94%)  
[  6] 494.00-495.00 sec   120 KBytes   981 Kbits/sec  0.353 ms  1299/1384 (94%)  
[  6] 495.00-496.00 sec   119 KBytes   976 Kbits/sec  0.288 ms  1288/1372 (94%)  
[  6] 496.00-497.00 sec   120 KBytes   985 Kbits/sec  0.247 ms  1300/1385 (94%)  
[  6] 497.00-498.00 sec   120 KBytes   985 Kbits/sec  0.208 ms  1303/1388 (94%)  
[  6] 498.00-499.00 sec   119 KBytes   973 Kbits/sec  0.253 ms  1286/1370 (94%)  
[  6] 499.00-500.00 sec   120 KBytes   984 Kbits/sec  0.441 ms  1301/1386 (94%)  
[  6] 500.00-501.00 sec   120 KBytes   986 Kbits/sec  0.197 ms  1301/1386 (94%)  
[  6] 501.00-502.00 sec   119 KBytes   973 Kbits/sec  0.227 ms  1284/1368 (94%)  
[  6] 502.00-503.00 sec   120 KBytes   985 Kbits/sec  0.272 ms  1304/1389 (94%)  
[  6] 503.00-504.00 sec   120 KBytes   984 Kbits/sec  0.299 ms  1300/1385 (94%)  
[  6] 504.00-505.00 sec   120 KBytes   985 Kbits/sec  1.632 ms  1300/1385 (94%)  
[  6] 505.00-506.00 sec   119 KBytes   973 Kbits/sec  0.574 ms  1287/1371 (94%)  
[  6] 506.00-507.00 sec  93.3 KBytes   764 Kbits/sec  0.669 ms  1008/1074 (94%)  
[  6] 507.00-508.00 sec  0.00 Bytes  0.00 bits/sec  0.669 ms  0/0 (0%)  
[  6] 508.00-509.00 sec  0.00 Bytes  0.00 bits/sec  0.669 ms  0/0 (0%)  
[  6] 509.00-510.00 sec  66.5 KBytes   546 Kbits/sec  1.473 ms  947/994 (95%)  
[  6] 510.00-511.00 sec   120 KBytes   984 Kbits/sec  0.338 ms  2429/2514 (97%)  
[  6] 511.00-512.00 sec   120 KBytes   985 Kbits/sec  0.441 ms  2929/3014 (97%)  
[  6] 512.00-513.00 sec  46.7 KBytes   382 Kbits/sec  0.200 ms  1192/1225 (97%)  
[  6] 513.00-514.00 sec  0.00 Bytes  0.00 bits/sec  0.200 ms  0/0 (0%)  
[  6] 514.00-515.00 sec  0.00 Bytes  0.00 bits/sec  0.200 ms  0/0 (0%)  
[  6] 515.00-516.00 sec  0.00 Bytes  0.00 bits/sec  0.200 ms  0/0 (0%)  
[  6] 516.00-517.00 sec  0.00 Bytes  0.00 bits/sec  0.200 ms  0/0 (0%)  
[  6] 517.00-518.00 sec  84.8 KBytes   696 Kbits/sec  0.382 ms  924/984 (94%)  
[  6] 518.00-519.00 sec   120 KBytes   985 Kbits/sec  0.184 ms  2301/2386 (96%)  
[  6] 519.00-520.00 sec   119 KBytes   973 Kbits/sec  0.885 ms  2473/2557 (97%)  
